AVAILABILITY & PRICING TEXT FILE,,,,,,,,,,,,,,,,,,,,
Product ID,Product Status,Item Status,Product Description,Description #2,Description #3,Reg Price,P/U Price,SOH,ALC,Avail,PO Date 1,PO Qty 1,PO Date 2,PO Qty 2,PO Date 3,PO Qty 3,PO Date 4,PO Qty 4,PO Date 5,PO Qty 5
 ,,,,,,,,,,,,,,,,,,,,
CT80,Slow Seller,Active,CT80 COFFEE TABLE W/ 4 STOOLS,DARK GRAY FABRIC,* 2 BOXES *,241,229,,,53,,,,,,,,,,
CT80-1,Slow Seller,Active,CT80 COFFEE TABLE GLASS TOP,CLEAR COLOR,* BOX 1 OF 2 *,0,,53,0,53,,,,,,,,,,
CT80-2,Slow Seller,Active,CT80 COFFEE TABLE BASE + STOOLS,DARK GRAY FABRIC,* BOX 2 OF 2 *,0,,54,0,54,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D10-DT,Slow Seller,Active,D10 ROUND DINING TABLE,GRAY MARBLE TOP/GOLD STAINLESS STEEL,* 2 BOXES *,1,1,,,4,,,,,,,,,,
D10-DTL,Slow Seller,Active,D10 ROUND DINING TABLE W/ LAZY SUSAN,GRAY MARBLE TOP/GOLD STAINLESS STEEL,* 3 BOXES *,749,788,,,4,,,,,,,,,,
D10L-4SC110,Slow Seller,Active,MIXED 6PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BLACK VEL CHAIRS     ,* 5 BOXES *,1779,1872,,,4,,,,,,,,,,
D10L-4SC111,Slow Seller,Active,MIXED 6PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/W FAUX LEATH CHAIR   ,* 5 BOXES *,1779,1872,,,4,,,,,,,,,,
D10L-4SC112,Slow Seller,Active,MIXED 6PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/NAVY BLUE VEL CHAIR  ,* 5 BOXES *,1779,1872,,,4,,,,,,,,,,
D10L-4SC113,Slow Seller,Active,MIXED 6PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/DARK GRAY VEL CHAIRS,* 5 BOXES *,1779,1872,,,4,,,,,,,,,,
D10L-4SC160,Slow Seller,Active,MIXED 6PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/DARK GRAY VEL CHAIRS,* 5 BOXES *,1408,1482,,,4,,,,,,,,,,
D10L-4SC161,Slow Seller,Active,MIXED 6PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/NAVY BLUE VEL CHAIRS,* 5 BOXES *,1408,1482,,,4,,,,,,,,,,
D10L-4SC162,Slow Seller,Active,MIXED 6PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BLACK VEL CHAIRS,* 5 BOXES *,1408,1482,,,0,,,,,,,,,,
D10L-4SC163,Slow Seller,Active,MIXED 6PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/CREAM VEL CHAIRS,* 5 BOXES *,1408,1482,,,4,,,,,,,,,,
D10L-4SC194,Slow Seller,Active,MIXED 6PC. DINING SET W/ LAZY SUSAN,GRAY MARBLE T/GOLD STAINLESS/DARK GRAY VEL CHAIRS,* 7 BOXES *,2902,3054,,,4,,,,,,,,,,
D10L-4SC195,Slow Seller,Active,MIXED 6PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/NAVY BLUE VEL CHAIRS,* 7 BOXES *,2902,3054,,,4,,,,,,,,,,
D10L-4SC196,Slow Seller,Active,MIXED 6PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BLACK VEL CHAIRS,* 7 BOXES *,2902,3054,,,4,,,,,,,,,,
D10L-4SC197,Slow Seller,Active,MIXED 6PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/WHT FAUX LEATH CHAIRS,* 7 BOXES *,2902,3054,,,4,,,,,,,,,,
D10L-4SC54,Slow Seller,Active,MIXED 6PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/NAVY BLUE VEL CHAIRS,* 5 BOXES *,1826,1922,,,4,,,,,,,,,,
D10L-4SC55,Slow Seller,Active,MIXED 6PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/WHT FAUX LEATH CHAIRS,* 5 BOXES *,1826,1922,,,3,,,,,,,,,,
D10L-4SC56,Slow Seller,Active,MIXED 6PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/DARK GRAY VEL. CHAIRS,* 5 BOXES *,1826,1922,,,4,,,,,,,,,,
D10L-4SC57,Slow Seller,Active,MIXED 6PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BLACK VEL CHAIRS,* 5 BOXES * ,1826,1922,,,4,,,,,,,,,,
D10L-4SC58,Slow Seller,Active,MIXED 6PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/TEAL VEL CHAIRS,* 5 BOXES *,1826,1922,,,4,,,,,,,,,,
D10-DT-LS,Slow Seller,Active,D10 DINING TABLE LAZY SUSAN,GRAY MARBLE TOP,* 1 BOX *,1,1,5,0,5,,,,,,,,,,
D10-DTB,Slow Seller,Active,D10 DINING TABLE BASE,GOLD STAINLESS STEEL,* BOX 2 OF 2 *,0,,4,0,4,,,,,,,,,,
D10-DTT,Slow Seller,Active,D10 DINING TABLE TOP,GRAY MARBLE TOP,* BOX 1 OF 2 *,0,,4,0,4,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D11-4SC110,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/ BLACK VELVET CHAIR,* 4 BOXES *,1656,1743,,,8,,,,,,,,,,
D11-4SC111,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/WHITE FAUX LEATH CHAI,* 4 BOXES *,1656,1743,,,20,,,,,,,,,,
D11-4SC112,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/NAVY BLUE VEL CHAIRS,* 4 BOXES *,1656,1743,,,20,,,,,,,,,,
D11-4SC113,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/DARK GRAY VEL CHAIRS,* 4 BOXES *,1656,1743,,,20,,,,,,,,,,
D11-4SC160,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/DARK GRAY VEL CHAIRS,* 4 BOXES *,1286,1353,,,20,,,,,,,,,,
D11-4SC161,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/NAVY BLUE VEL CHAIRS,* 4 BOXES *,1286,1353,,,20,,,,,,,,,,
D11-4SC162,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BLACK VEL CHAIRS,* 4 BOXES *,1286,1353,,,0,,,,,,,,,,
D11-4SC163,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/CREAM VEL CHAIRS,* 4 BOXES *,1286,1353,,,20,,,,,,,,,,
D11-4SC184,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/DARK GRAY VEL CHAIRS,* 4 BOXES *,1375,1447,,,20,,,,,,,,,,
D11-4SC185,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/NAVY BLUE VEL CHAIRS,* 4 BOXES *,1375,1447,,,13,,,,,,,,,,
D11-4SC186,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BLACK VEL CHAIRS,* 4 BOXES *,1375,1447,,,20,,,,,,,,,,
D11-4SC187,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/WHITE FAUX LEATH CHAI,* 4 BOXES *,1375,1447,,,2,,,,,,,,,,
D11-4SC194,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/DARK GRAY VEL CHAIRS,* 6 BOXES *,1791,1885,,,20,,,,,,,,,,
D11-4SC195,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/NAVY BLUE VEL CHAIRS,* 6 BOXES *,1791,1885,,,11,,,,,,,,,,
D11-4SC196,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BLACK VEL CHAIRS,* 6 BOXES * ,1791,1885,,,20,,,,,,,,,,
D11-4SC197,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/WHT FAUX LEATH CHAIRS,* 6 BOXES *,1791,1885,,,20,,,,,,,,,,
D11-4SC74,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/DARK GRAY VEL CHAIRS,* 4 BOXES *,1328,1397,,,20,,,,,,,,,,
D11-4SC75,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BLACK VEL CHAIR,* 4 BOXES *,1328,1397,,,1,,,,,,,,,,
D11-4SC76,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BEIGE VEL CHAIRS,* 4 BOXES *,1328,1397,,,20,,,,,,,,,,
D11-4SC77,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/TEAL BLUE VEL CHAIRS,* 4 BOXES *,1328,1397,,,20,,,,,,,,,,
D11-4SC78,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/NAVY BLUE VEL CHAIRS,* 4 BOXES *,1328,1397,,,15,,,,,,,,,,
D11-4SC79,Slow Seller,Active,MIXED 5PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/WHT FAUX LEATH. CHAIR,* 4 BOXES *,1328,1397,,,20,,,,,,,,,,
D11-6SC110,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BLACK VEL CHAIRS,* 5 BOXES *,2083,2192,,,5,,,,,,,,,,
D11-6SC111,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/WHT FAUX LEATH CHAIRS,* 5 BOXES *,2083,2192,,,20,,,,,,,,,,
D11-6SC112,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/NAVY BLUE VEL CHAIRS,* 5 BOXES *,2083,2192,,,18,,,,,,,,,,
D11-6SC113,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/DARK GRAY VEL CHAIRS,* 5 BOXES *,2083,2192,,,20,,,,,,,,,,
D11-6SC160,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/DARK GRAY VEL CHAIRS,* 5 BOXES *,1527,1607,,,20,,,,,,,,,,
D11-6SC161,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/NAVY BLUE VEL CHAIRS,* 5 BOXES *,1527,1607,,,20,,,,,,,,,,
D11-6SC162,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BLACK VEL CHAIRS,* 5 BOXES *,1527,1607,,,0,,,,,,,,,,
D11-6SC163,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/CREAM VEL CHAIRS,* 5 BOXES *,1527,1607,,,20,,,,,,,,,,
D11-6SC184,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/DARK GRAY VEL CHAIRS,* 5 BOXES *,1661,1748,,,20,,,,,,,,,,
D11-6SC185,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/NAVY BLUE VEL CHAIRS,* 5 BOXES *,1661,1748,,,8,,,,,,,,,,
D11-6SC186,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BLACK VEL CHAIRS,* 5 BOXES *,1661,1748,,,20,,,,,,,,,,
D11-6SC187,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/WHT FAUX LEATH CHAIRS,* 5 BOXES *,1661,1748,,,1,,,,,,,,,,
D11-6SC194,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/DARK GRAY VEL CHAIRS,* 8 BOXES *,2285,2405,,,18,,,,,,,,,,
D11-6SC195,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/NAVY BLUE VEL CHAIRS,* 8 BOXES *,2285,2405,,,7,,,,,,,,,,
D11-6SC196,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BLACK VEL CHAIRS,* 8 BOXES *,2285,2405,,,15,,,,,,,,,,
D11-6SC197,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/WHT FAUX LEATH CHAIRS,* 8 BOXES *,2285,2405,,,13,,,,,,,,,,
D11-6SC74,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/DARK GRAY VEL CHAIRS,* 5 BOXES *,1590,1673,,,20,,,,,,,,,,
D11-6SC75,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BLACK VEL CHAIRS,* 5 BOXES *,1590,1673,,,0,,,,,,,,,,
D11-6SC76,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BEIGE VEL CHAIRS,* 5 BOXES *,1590,1673,,,20,,,,,,,,,,
D11-6SC77,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/TEAL BLUE VEL CHAIRS,* 5 BOXES *,1590,1673,,,20,,,,,,,,,,
D11-6SC78,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/NAVY BLUE VEL CHAIRS,* 5 BOXES *,1590,1673,,,10,,,,,,,,,,
D11-6SC79,Slow Seller,Active,MIXED 7PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/WHT FAUX LEATH CHAIRS,* 5 BOXES *,1590,1673,,,20,,,,,,,,,,
D11-DT,Slow Seller,Active,D11 DINING TABLE,GRAY MARBLE TOP/GOLD STAINLESS STEEL,* 2 BOXES *,679,715,,,20,,,,,,,,,,
D11-DTB,Slow Seller,Active,D11 DINING TABLE BASE,GOLD STAINLESS STEEL,* BOX 2 OF 2 *,0,,21,0,21,,,,,,,,,,
D11-DTT,Slow Seller,Active,D11 DINING TABLE TOP,GRAY MARBLE TOP,* BOX 1 OF 2 *,0,,20,0,20,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D12-8SC160,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/DARK GRAY VEL CHAIRS,* 6 BOXES *,1958,2061,,,1,,,,,,,,,,
D12-8SC161,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/NAVY BLUE VEL CHAIRS,* 6 BOXES *,1958,2061,,,1,,,,,,,,,,
D12-8SC162,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BLACK VEL CHAIRS,* 6 BOXES *,1958,2061,,,0,,,,,,,,,,
D12-8SC163,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/CREAM VEL CHAIRS,* 6 BOXES *,1958,2061,,,1,,,,,,,,,,
D12-8SC194,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/DARK GRAY VEL CHAIRS,* 10 BOXES *,2969,3125,,,1,,,,,,,,,,
D12-8SC195,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/NAVY BLUE VEL CHAIRS,* 10 BOXES *,2969,3125,,,1,,,,,,,,,,
D12-8SC196,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BLACK VEL CHAIRS,* 10 BOXES * ,2969,3125,,,1,,,,,,,,,,
D12-8SC197,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/WHT FAUX LEATH CHAIRS,* 10 BOXES *,2969,3125,,,1,,,,,,,,,,
D12-8SC54,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/NAVY BLUE VEL CHAIRS,* 6 BOXES *,2794,2941,,,1,,,,,,,,,,
D12-8SC55,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/WHT FAUX LEATH CHAIRS,* 6 BOXES *,2794,2941,,,1,,,,,,,,,,
D12-8SC56,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/DARK GRAY VEL CHAIRS,* 6 BOXES * ,2794,2941,,,1,,,,,,,,,,
D12-8SC57,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BLACK VEL CHAIRS,* 6 BOXES *,2794,2941,,,1,,,,,,,,,,
D12-8SC58,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/TEAL VEL CHAIRS,* 6 BOXES *,2794,2941,,,1,,,,,,,,,,
D12-8SC74,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/DARK GRAY VEL CHAIRS,* 6 BOXES *,2042,2149,,,1,,,,,,,,,,
D12-8SC75,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BLACK VEL CHAIRS,* 6 BOXES *,2042,2149,,,0,,,,,,,,,,
D12-8SC76,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BEIGE VEL CHAIRS,* 6 BOXES *,2042,2149,,,1,,,,,,,,,,
D12-8SC77,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/TEAL BLUE VEL CHAIRS,* 6 BOXES *,2042,2149,,,1,,,,,,,,,,
D12-8SC78,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/NAVY BLUE VEL CHAIRS,* 6 BOXES *,2042,2149,,,1,,,,,,,,,,
D12-8SC79,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/WHT FAUX LEATH CHAIRS,* 6 BOXES *,2042,2149,,,1,,,,,,,,,,
D12-DT,Slow Seller,Active,D12 DINING TABLE ,GRAY MARBLE T/GOLD STAINLESS STEEL,* 2 BOXES *,699,736,,,1,,,,,,,,,,
D12D9-1A,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/NAVY BLUE VEL CHAIR,* 6 BOXES *,3085,3247,,,1,,,,,,,,,,
D12D9-1B,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/WHT FAUX LEATH CHAIRS,* 6 BOXES *,3085,3247,,,1,,,,,,,,,,
D12D9-1C,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/DARK GRAY VEL CHAIRS,* 6 BOXES *,3085,3247,,,1,,,,,,,,,,
D12D9-1D,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/BLACK VEL CHAIRS,* 6 BOXES *,3085,3247,,,1,,,,,,,,,,
D12D9-1E,Slow Seller,Active,MIXED 9PC. DINING SET,GRAY MARBLE T/GOLD STAINLESS/TEAL VEL CHAIRS,* 6 BOXES *,3085,3247,,,1,,,,,,,,,,
D12-DTB,Slow Seller,Active,D12 DINING TABLE BASE,GOLD STAINLESS STEEL,* BOX 2 OF 2 *,0,,4,0,4,,,,,,,,,,
D12-DTT,Slow Seller,Active,D12 DINING TABLE TOP,GRAY MARBLE TOP,* BOX 1 OF 2 *,0,,1,0,1,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D136-DT,Slow Seller,Active,GLASS TOP DINING TABLE,FAUX WOOD METAL TABLE BASE,* 2 BOXES *,157,165,,,76,,,,,,,,,,
D136D5,Slow Seller,Active,D136 TABLE W/ 4 CHAIRS,FAUX WOOD W/ GRAY,* 3 BOXES *,329,346,,,69,,,,,,,,,,
D136-DTB,Slow Seller,Active,D136 & D137 DINING TABLE BASE,FAUX WOOD METAL LEGS,* BOX 2 OF 2 *,0,,76,0,76,,,,,,,,,,
D136-DTT,Slow Seller,Active,D136 & D137 GLASS TOP,GLASS TABLE TOP,* BOX 1 OF 2 *,0,,77,0,77,,,,,,,,,,
D136-SC2,Slow Seller,Active,D136 SIDE CHAIR **SET OF 2**,GRAY FABRIC,* 1 BOX *,133,139,25,0,25,,,,,,,,,,
D136-SC4,Slow Seller,Active,D136 SIDE CHAIR **SET OF 4**,GRAY FABRIC,* 1 BOX *,256,269,69,0,69,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D137D5,Slow Seller,Active,D137 TABLE W/ 4 CHAIRS,FAUX WOOD W/ BEIGE,* 3 BOXES *,329,346,,,57,,,,,,,,,,
D137-SC2,Slow Seller,Active,D137 SIDE CHAIR **SET OF 2**,BEIGE FABRIC,* 1 BOX *,133,139,5,0,5,,,,,,,,,,
D137-SC4,Slow Seller,Active,D137 SIDE CHAIR **SET OF 4**,BEIGE FABRIC,* 1 BOX *,256,269,57,0,57,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D138-DT,Slow Seller,Active,D138 GLASS DINING TABLE ,GOLD METAL TABLE BASE,* 2 BOXES *,167,175,,,33,,,,,,,,,,
D138D5,Slow Seller,Active,D138 TABLE W/ 4 CHAIRS,GOLD LEGS W/ GRAY,* 3 BOXES *,349,367,,,8,,,,,,,,,,
D138-DTB,Slow Seller,Active,D138 & D139 DINING TABLE BASE,GOLD DINING TABLE BASE,* BOX 2 OF 2 *,0,,33,0,33,,,,,,,,,,
D138-DTT,Slow Seller,Active,D138 & D139 DINING TABLE TOP,GLASS TOP DINING TABLE,* BOX 1 OF 2 *,0,,36,0,36,,,,,,,,,,
D138-SC2,Slow Seller,Active,D138 SIDE CHAIR **SET OF 2**,GRAY VELVET,* 1 BOX *,142,149,1,0,1,,,,,,,,,,
D138-SC4,Slow Seller,Active,D138 SIDE CHAIR **SET OF 4**,GRAY VELVET,* 1 BOX *,281,295,10,2,8,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D139D5,Slow Seller,Active,D139 TABLE W/ 4 CHAIRS,GOLD LEGS W/ EMERALD GREEN,* 3 BOXES *,349,367,,,33,,,,,,,,,,
D139-SC4,Slow Seller,Active,D139 SIDE CHAIR **SET OF 4**,EMERALD GREEN VELVET,* 1 BOX *,281,295,53,0,53,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D190,Slow Seller,Active,D190 5PC. COUNTER HEIGHT SET,GUNMETAL/ FAUX MARBLE,* 1 BOX *,167,159,93,0,93,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D192,Slow Seller,Active,D192 3PC. COUNTER HEIGHT SET,BLACK / FAUX MARBLE,* 1 BOX *,146,139,95,0,95,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D23D7,Slow Seller,Active,D23 7PC. DINING SET W/ BENCH **D21 ALT COLOR**,RUSTIC WALNUT TABLE W/ GRAY CHAIRS,* 6 BOXES *,736,699,,,33,,,,,,,,,,
D23D7-SC,Slow Seller,Active,D23 7PC. DINING SET (T+6C) **D21 ALT COLOR**,RUSTIC WALNUT TABLE W/ GRAY CHAIRS,* 5 BOXES *,683,649,,,40,,,,,,,,,,
D23D9,Slow Seller,Active,D23 9PC. DINING SET **D21 ALT COLOR**,RUSTIC WALNUT TABLE W/ GRAY CHAIRS,* 6 BOXES *,944,899,,,30,,,,,,,,,,
D23-DTB,Slow Seller,Active,D23 & D24 DINING TABLE BASE **D21-DTB ALT COLOR**,RUSTIC WALNUT COLOR,* BOX 2 OF 2 *,0,,156,0,156,,,,,,,,,,
D23-DTT,Slow Seller,Active,D23 & D24 DINING TABLE TOP **D21-DTT ALT COLOR**,RUSTIC WALNUT COLOR,* BOX 1 OF 2 *,0,,152,0,152,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D24D7,Slow Seller,Active,D24 7PC. DINING SET W/ BENCH **D22 ALT COLOR**,RUSTIC WALNUT TABLE W/ BEIGE CHAIRS,* 6 BOXES *,736,699,,,38,,,,,,,,,,
D24D7-SC,Slow Seller,Active,D24 7PC. DINING SET (T+6C) **D22 ALT COLOR**,RUSTIC WALNUT TABLE W/ BEIGE CHAIRS,* 5 BOXES *,683,649,,,133,,,,,,,,,,
D24D9,Slow Seller,Active,D24 9PC. DINING SET **D22 ALT COLOR**,RUSTIC WALNUT TABLE W/ BEIGE CHAIRS,* 6 BOXES *,944,899,,,100,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D304-5,Slow Seller,Active,D304 5PC. COUNTER HEIGHT SET,GRAY COLOR,* 3 BOXES *,736,774,,,87,,,,,,,,,,
D304-6,Slow Seller,Active,D304 6PC. COUNTER HEIGHT SET W/ BENCH,GRAY COLOR,* 4 BOXES *,699,736,,,87,,,,,,,,,,
D304-7,Slow Seller,Active,D304 7PC. COUNTER HEIGHT SET,GRAY COLOR,* 4 BOXES *,799,841,,,58,,,,,,,,,,
D304-CHB,Slow Seller,Active,D304 COUNTER HEIGHT BENCH,GRAY COLOR,* 1 BOX *,116,122,122,0,122,,,,,,,,,,
D304-CHC,Slow Seller,Active,D304 COUNTER HEIGHT CHAIR **SET OF 2**,GRAY COLOR,* 1 BOX *,196,206,173,0,173,,,,,,,,,,
D304-CHT,Slow Seller,Active,D304 & D305 COUNTER HEIGHT TABLE,GRAY COLOR,* 1 BOX *,344,362,108,0,108,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D305-5,Slow Seller,Active,D305 5PC. COUNTER HEIGHT SET,BEIGE COLOR,* 3 BOXES *,736,774,,,89,,,,,,,,,,
D305-6,Slow Seller,Active,D305 6PC. COUNTER HEIGHT SET W/ BENCH,BEIGE COLOR,* 4 BOXES *,699,736,,,89,,,,,,,,,,
D305-7,Slow Seller,Active,D305 7PC. COUNTER HEIGHT SET,BEIGE COLOR,* 4 BOXES *,799,841,,,59,,,,,,,,,,
D305-CHB,Slow Seller,Active,D305 COUNTER HEIGHT BENCH,BEIGE COLOR,* 1 BOX *,116,122,95,0,95,,,,,,,,,,
D305-CHC,Slow Seller,Active,D305 COUNTER HEIGHT CHAIR **SET OF 2**,BEIGE COLOR,* 1 BOX *,196,206,178,0,178,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D316-DT,Slow Seller,Active,D316 & D317 DINING TABLE,RUSTIC DARK OAK,* 2 BOXES *,2,1,,,70,,,,,,,,,,
D316D5,Slow Seller,Active,D316 5PC. DINING SET,GRAY LINEN LOOK,* 4 BOXES *,2,1,,,20,,,,,,,,,,
D316D6,Slow Seller,Active,D316 6PC. DINING SET W/ BENCH,GRAY LINEN LOOK,* 5 BOXES *,649,683,,,20,,,,,,,,,,
D316D7,Slow Seller,Active,D316 7PC. DINING SET,GRAY LINEN LOOK,* 5 BOXES *,2,1,,,13,,,,,,,,,,
D316-B,Slow Seller,Active,D316 BENCH,GRAY LINEN LOOK,* 1 BOX *,2,1,40,0,40,,,,,,,,,,
D316-DTB,Slow Seller,Active,D316 & D317 DINING TABLE BASE,RUSTIC DARK OAK,* BOX 2 OF 3 *,0,,70,0,70,,,,,,,,,,
D316-DTT,Slow Seller,Active,D316 & D317 DINING TABLE TOP,RUSTIC DARK OAK,* BOX 2 OF 3 *,0,,76,0,76,,,,,,,,,,
