AVAILABILITY & PRICING TEXT FILE,,,,,,,,,,,,,,,,,,,,
Product ID,Product Status,Item Status,Product Description,Description #2,Description #3,Reg Price,P/U Price,SOH,ALC,Avail,PO Date 1,PO Qty 1,PO Date 2,PO Qty 2,PO Date 3,PO Qty 3,PO Date 4,PO Qty 4,PO Date 5,PO Qty 5
CT287-8-8,,Active,3PC. COFFEE SET (C+2E),DARK GRAY,* 3 BOXES *,646,679,,,60,,,,,,,,,,
CT287-8-8-9,,Active,4PC. COFFEE SET (C+2E+S),DARK GRAY ,* 4 BOXES *,882,928,,,23,,,,,,,,,,
CT287-8-9,,Active,3PC. COFFEE SET (C+E+S),DARK GRAY,* 3 BOXES *,716,753,,,23,,,,,,,,,,
CT287,,Active,CT287 COFFEE TABLE,DARK GRAY,* 1 BOX *,313,329,106,0,106,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
CT288,,Active,CT288 END TABLE,DARK GRAY,* 1 BOX *,167,175,120,0,120,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
CT289,,Active,CT289 CONSOLE TABLE,DARK GRAY,* 1 BOX *,237,249,23,0,23,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
CT29,Top Seller,Active,CT29 CONSOLE TABLE,WHITE MARBLE TOP,STAINLESS STEEL BASE,509,535,,,35,,,,,,,,,,
CT29-1,Note,Active,CT29 CONSOLE TABLE MARBLE TOP,WHITE COLOR,* BOX 1 OF 2 *,0,,35,0,35,,,,,8/30/2022,50,,,,
CT29-2,Top Seller,Active,CT29 CONSOLE TABLE BASE,STAINLESS STEEL,* BOX 2 OF 2 *,0,,44,0,44,,,,,8/30/2022,50,,,,
 ,,,,,,,,,,,,,,,,,,,,
CT41-44,,Active,2PC. COFFEE SET (C+E),HIGH GLOSS WHITE,* 2 BOXES *,318,334,,,15,,,,,,,,,,
CT41-44-44,,Active,3PC. COFFEE SET (C+E+E),HIGH GLOSS WHITE,* 3 BOXES *,459,483,,,15,,,,,,,,,,
CT41,,Active,CT41 COFFEE TABLE,HIGH GLOSS WHITE COLOR,* 1 BOX *,176,185,17,2,15,,,,,8/20/2022,50,,,,
 ,,,,,,,,,,,,,,,,,,,,
CT44,Top Seller,Active,CT44 END TABLE,HIGH GLOSS WHITE,* 1 BOX *,142,149,48,0,48,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
CT46-47,New Item,Active,2PC. COFFEE SET (C+E),WALNUT,* 2 BOXES *,318,334,,,0,,,,,,,,,,
CT46-47-47,New Item,Active,3PC. COFFEE SET (C+E+E),WALNUT ,* 3 BOXES *,459,483,,,0,,,,,,,,,,
CT46,New Item,Active,CT46 COFFEE TABLE,WALNUT ,* 1 BOX *,176,185,0,0,0,,,,,8/4/2022,45,,,,
 ,,,,,,,,,,,,,,,,,,,,
CT47,New Item,Active,CT47 END TABLE,WALNUT,* 1 BOX *,142,149,0,0,0,,,,,,,N/D,45,,
 ,,,,,,,,,,,,,,,,,,,,
CT48-49,New Item,Active,2PC. COFFEE SET (C+E),HIGH GLOSS L. GRAY,* 2 BOXES *,318,334,,,0,,,,,,,,,,
CT48-49-49,New Item,Active,3PC. COFFEE SET (C+E+E),HIGH GLOSS L. GRAY,* 3 BOXES *,459,483,,,0,,,,,,,,,,
CT48,New Item,Active,CT48 COFFEE TABLE,HIGH GLOSS L. GRAY,* 1 BOX *,176,185,0,0,0,,,,,8/4/2022,32,N/D,13,,
 ,,,,,,,,,,,,,,,,,,,,
CT49,New Item,Active,CT49 END TABLE,HIGH GLOSS L. GRAY,* 1 BOX *,142,149,0,0,0,,,,,,,N/D,45,,
 ,,,,,,,,,,,,,,,,,,,,
D01-6SC164,,Active,MIXED 7PC. DINING SET,GLASS/STAINLESS STEEL W/DARK GRAY VELVET CHAIRS,* 5 BOXES *,1352,1423,,,18,,,,,,,,,,
D01-6SC165,,Active,MIXED 7PC. DINING SET,GLASS/STAINLESS STEEL W/NAVY BLUE VELVET CHAIRS,* 5 BOXES *,1352,1423,,,1,,,,,,,,,,
D01-6SC166,,Active,MIXED 7PC. DINING SET,GLASS/STAINLESS STEEL W/BLACK VELVET CHAIRS,* 5 BOXES *,1352,1423,,,4,,,,,,,,,,
D01-6SC167,,Active,MIXED 7PC. DINING SET,GLASS/STAINLESS STEEL W/CREAM VELVET CHAIRS ,* 5 BOXES *,1352,1423,,,22,,,,,,,,,,
D01-6SC180,,Active,MIXED 7PC. DINING SET,GLASS/STAINLESS STEEL W/DARK GRAY VELVET CHAIRS,* 5 BOXES * ,1426,1501,,,32,,,,,,,,,,
D01-6SC181,,Active,MIXED 7PC. DINING SET,GLASS/STAINLESS STEEL W/NAVY BLUE VELVET CHAIRS,* 5 BOXES *,1426,1501,,,10,,,,,,,,,,
D01-6SC182,,Active,MIXED 7PC. DINING SET,GLASS/STAINLESS STEEL W/BLACK VELVET CHAIRS,* 5 BOXES *,1426,1501,,,24,,,,,,,,,,
D01-6SC183,,Active,MIXED 7PC. DINING SET,GLASS/STAINLESS STEEL W/WHITE FAUX LEATHER CHAIRS,* 5 BOXES *,1426,1501,,,34,,,,,,,,,,
D01-DT,Top Seller,Active,D01 DINING TABLE,CLEAR GLASS/STAINLESS STEEL,* 2 BOXES *,646,679,,,34,,,,,,,,,,
D01-DTB,Note,Active,D01 DINING TABLE BASE,STAINLESS STEEL,* BOX 2 OF 2 *,0,,37,3,34,,,,,8/30/2022,40,,,,
D01-DTT,Top Seller,Active,D01 DINING TABLE GLASS TOP,CLEAR GLASS,* BOX 1 OF 2 *,0,,50,3,47,,,,,8/30/2022,40,,,,
 ,,,,,,,,,,,,,,,,,,,,
D02-6SC160,,Active,MIXED 7PC. DINING SET,GLASS/GOLD STAINLESS STEEL/DARK GRAY VELVET CHAIRS,* 5 BOXES *,1426,1501,,,34,,,,,,,,,,
D02-6SC161,,Active,MIXED 7PC. DINING SET,GLASS/GOLD STAINLESS STEEL/NAVY BLUE VELVET CHAIRS,* 5 BOXES *,1426,1501,,,37,,,,,,,,,,
D02-6SC162,,Active,MIXED 7PC. DINING SET,GLASS/GOLD STAINLESS STEEL/BLACK VELVET CHAIRS  ,* 5 BOXES *,1426,1501,,,0,,,,,,,,,,
D02-6SC163,,Active,MIXED 7PC. DINING SET,GLASS/GOLD STAINLESS STEEL/CREAM VELVET CHAIRS,* 5 BOXES *,1426,1501,,,24,,,,,,,,,,
D02-6SC184,,Active,MIXED PC. DINING SET,GLASS/GOLD STAINLESS STEEL/DARK GRAY VELVET CHAIRS,* 5 BOXES *,1560,1642,,,28,,,,,,,,,,
D02-6SC185,,Active,MIXED 7PC. DINING SET,GLASS/GOLD STAINLESS STEEL/NAVY BLUE VELVET CHAIRS,* 5 BOXES *,1560,1642,,,8,,,,,,,,,,
D02-6SC186,,Active,MIXED 7PC. DINING SET,GLASS/GOLD STAINLESS STEEL/BLACK VELVET CHAIRS,* 5 BOXES * ,1560,1642,,,20,,,,,,,,,,
D02-6SC187,,Active,MIXED 7PC. DINING SET,GLASS/GOLD STAINLESS STEEL/WHITE FAUX CHAIRS,* 5 BOXES *,1560,1642,,,1,,,,,,,,,,
D02-DT,,Active,D02 DINING TABLE,CLEAR GLASS/GOLD STAINLESS STEEL,* 2 BOXES *,703,739,,,79,,,,,,,,,,
D02-DTB,Top Seller,Active,D02 DINING TABLE BASE,GOLD STAINLESS STEEL,* BOX 1 OF 2 *,0,,82,3,79,,,,,,,,,10/30/2022,45
D02-DTT,,Active,D02 DINING TABLE GLASS TOP,CLEAR GLASS,* BOX 2 OF 2 *,0,,88,3,85,,,,,,,,,10/30/2022,45
 ,,,,,,,,,,,,,,,,,,,,
D03-8SC190,,Active,MIXED 9PC. DINING SET,GLASS/STAINLESS STEEL/DARK GRAY VELVET CHAIRS     ,* 10 BOXES * ,2777,2923,,,0,,,,,,,,,,
D03-8SC191,,Active,MIXED 9PC. DINING SET,GLASS/STAINLESS STEEL/NAVY BLUE VELVET CHAIRS   ,* 10 BOXES *,2777,2923,,,2,,,,,,,,,,
D03-8SC192,,Active,MIXED 9PC. DINING SET,GLASS/STAINLESS STEEL/BLACK VELVET CHAIRS   ,* 10 BOXES *,2777,2923,,,4,,,,,,,,,,
D03-8SC193,,Active,MIXED 9PC. DINING SET,GLASS/STAINLESS STEEL/WHITE FAUX LEATHER CHAIRS   ,* 10 BOXES *,2777,2923,,,9,,,,,,,,,,
D03-8SC59,,Active,MIXED 9PC. DINING SET,GLASS/STAINLESS STEEL/NAVY BLUE VELVET CHAIRS,* 6 BOXES * ,2511,2643,,,14,,,,,,,,,,
D03-8SC60,,Active,MIXED 9PC. DINING SET,GLASS/STAINLESS STEEL/WHITE FAUX LEATHER CHAIRS,* 6 BOXES *,2511,2643,,,10,,,,,,,,,,
D03-8SC61,,Active,MIXED 9PC. DINING SET,GLASS/STAINLESS STEEL/DARK GRAY VELVET CHAIRS,* 6 BOXES *,2511,2643,,,22,,,,,,,,,,
D03-8SC62,,Active,MIXED 9PC. DINING SET,GLASS/STAINLESS STEEL/BLACK VELVET CHAIRS,* 6 BOXES *,2511,2643,,,22,,,,,,,,,,
D03-8SC63,,Active,MIXED 9PC. DINING SET,GLASS/STAINLESS STEEL/TEAL BLUE VELVET CHAIRS,* 6 BOXES *,2511,2643,,,7,,,,,,,,,,
D03-DT,,Active,D03 DINING TABLE,CLEAR GLASS/STAINLESS STEEL,* 2 BOXES *,855,899,,,22,,,,,,,,,,
D03D7-1A,,Active,MIXED 7PC. DINING SET,GLASS/STAINLESS STEEL/NAVY BLUE VELVET CHAIRS,* 5 BOXES *,2366,2490,,,22,,,,,,,,,,
D03D7-1B,,Active,MIXED 7PC. DINING SET,GLASS/STAINLESS STEEL/WHITE FAUX LEATHER CHAIRS,* 5 BOXES *,2366,2490,,,20,,,,,,,,,,
D03D7-1C,,Active,MIXED 7PC. DINING SET,GLASS/STAINLESS STEEL/DARK GRAY VELVET CHAIRS,* 5 BOXES *,2366,2490,,,22,,,,,,,,,,
D03D7-1D,,Active,MIXED 7PC. DINING SET,GLASS/STAINLESS STEEL/BLACK VELVET CHAIRS,* 5 BOXES *,2366,2490,,,20,,,,,,,,,,
D03D7-1E,,Active,MIXED 7PC. DINING SET,GLASS/STAINLESS STEEL/TEAL BLUE VELVET CHAIRS,* 5 BOXES *,2366,2490,,,15,,,,,,,,,,
D03D9-1A,,Active,MIXED 9PC. DINING SET,GLASS/STAINLESS STEEL/NAVY BLUE VELVET CHAIRS,* 6 BOXES *,2780,2926,,,18,,,,,,,,,,
D03D9-1B,,Active,MIXED 9PC. DINING SET,GLASS/STAINLESS STEEL/WHITE FAUX LEATHER CHAIRS,* 6 BOXES *,2780,2926,,,18,,,,,,,,,,
D03D9-1C,,Active,MIXED 9PC. DINING SET,GLASS/STAINLESS STEEL/DARK GRAY VELVET CHAIRS,* 6 BOXES *,2780,2926,,,22,,,,,,,,,,
D03D9-1D,,Active,MIXED 9PC. DINING SET,GLASS/STAINLESS STEEL/BLACK VELVET CHAIRS,* 6 BOXES *,2780,2926,,,20,,,,,,,,,,
D03D9-1E,,Active,MIXED 9PC. DINING SET,GLASS/STAINLESS STEEL/TEAL BLUE VELVET CHAIRS,* 6 BOXES *,2780,2926,,,10,,,,,,,,,,
D03-DTB,Note,Active,D03 DINING TABLE BASE,STAINLESS STEEL,* BOX 2 OF 2 *,0,,22,0,22,,,,,8/30/2022,20,,,,
D03-DTT,Top Seller,Active,D03 DINING TABLE GLASS TOP,CLEAR GLASS        ,* BOX 1 OF 2 *,0,,24,0,24,,,,,8/30/2022,21,,,,
 ,,,,,,,,,,,,,,,,,,,,
D04-8SC194,Top Seller,Active,MIXED 9PC. DINING SET,GLASS/GOLD STAINLESS STEEL/DARK GRAY VELVET CHAIRS,* 10 BOXES *,2897,3049,,,14,,,,,,,,,,
D04-8SC195,Top Seller,Active,MIXED 9PC. DINING SET,GLASS/GOLD STAINLESS STEEL/NAVY BLUE VELVET CHAIRS,* 10 BOXES *,2897,3049,,,5,,,,,,,,,,
D04-8SC196,Top Seller,Active,MIXED 9PC. DINING SET,GLASS/GOLD STAINLESS STEEL/BLACK VELVET CHAIRS,* 10 BOXES *,2897,3049,,,11,,,,,,,,,,
D04-8SC197,Top Seller,Active,MIXED 9PC. DINING SET,GLASS/GOLD STAINLESS STEEL/BLACK VELVET CHAIRS,* 10 BOXES *,2897,3049,,,10,,,,,,,,,,
D04-8SC54,Top Seller,Active,MIXED 9PC. DINING SET,GLASS/GOLD STAINLESS STEEL/NAVY BLUE VELVET CHAIRS,* 6 BOXES *,2722,2865,,,6,,,,,,,,,,
D04-8SC55,Top Seller,Active,MIXED 9PC. DINING SET,GLASS/GOLD STAINLESS STEEL/WHITE FAUX LEATHER CH,* 6 BOXES *,2722,2865,,,2,,,,,,,,,,
D04-8SC56,Top Seller,Active,MIXED 9PC. DINING SET,GLASS/GOLD STAINLESS STEEL/DARK GRAY VELVET CHAIRS,* 6 BOXES *,2722,2865,,,8,,,,,,,,,,
D04-8SC57,Top Seller,Active,MIXED 9PC. DNING SET,GLASS/GOLD STAINLESS STEEL/BLACK VELVET CHAIRS,* 6 BOXES *,2722,2865,,,11,,,,,,,,,,
D04-8SC58,Top Seller,Active,MIXED 9PC. DINING SET,GLASS/GOLD STAINLESS STEEL/TEAL VELVET CHAIRS     ,* 6 BOXES *,2722,2865,,,5,,,,,,,,,,
D04-DT,Top Seller,Active,D04 DINING TABLE ,CLEAR GLASS/GOLD STAINLESS STEEL,* 2 BOXES *,921,969,,,61,,,,,,,,,,
D04D7-1A,Top Seller,Active,MIXED 7PC. DINING SET,GLASS/GOLD STAINLESS STEEL/NAVY BLUE VELVET CHAIRS,* 5 BOXES *,2563,2697,,,12,,,,,,,,,,
D04D7-1B,Top Seller,Active,MIXED 7PC. DINING SET,GLASS/GOLD STAINLESS STEEL/WHITE FAUX LEATH. CHAIR,* 5 BOXES *,2563,2697,,,3,,,,,,,,,,
D04D7-1C,Top Seller,Active,MIXED 7PC. DINING SET,GLASS/GOLD STAINLESS STEEL/DARK GRAY VELVET CHAIRS,* 5 BOXES *,2563,2697,,,15,,,,,,,,,,
D04D7-1D,Top Seller,Active,MIXED 7PC. DINING SET,GLASS/GOLD STAINLESS STEEL/BLACK VELVET CHAIRS,* 5 BOXES *,2563,2697,,,14,,,,,,,,,,
D04D7-1E,Top Seller,Active,MIXED 7PC. DINING SET,GLASS/GOLD STAINLESS STEEL/TEAL VELVET CHAIRS,* 5 BOXES *,2563,2697,,,9,,,,,,,,,,
D04D9-1A,,Active,MIXED 9PC. DINING SET,GLASS/GOLD STAINLESS STEEL/NAVY BLUE VELVET CHAIRS,* 6 BOXES *,3013,3171,,,8,,,,,,,,,,
D04D9-1B,,Active,MIXED 9PC. DINING SET,GLASS/GOLD STAINLESS STEEL/WHITE FAUX LEATH. CHAIR,* 6 BOXES *,3013,3171,,,2,,,,,,,,,,
D04D9-1C,,Active,MIXED 9PC. DINING SET,GLASS/GOLD STAINLESS STEEL/DARK GRAY VELVET CHAIRS,* 6 BOXES *,3013,3171,,,10,,,,,,,,,,
D04D9-1D,,Active,MIXED 9PC. DINING SET,GLASS/GOLD STAINLESS STEEL/BLACK VELVET CHAIRS,* 6 BOXES *,3013,3171,,,14,,,,,,,,,,
D04D9-1E,,Active,MIXED 9PC. DINING SET,GLASS/GOLD STAINLESS STEEL/TEAL VELVET CHAIRS,* 6 BOXES *,3013,3171,,,7,,,,,,,,,,
D04-DTB,Top Seller,Active,D04 DINING TABLE BASE,GOLD STAINLESS STEEL,* BOX 2 OF 2 *,0,,63,2,61,,,,,,,,,10/30/2022,25
D04-DTT,Top Seller,Active,D04 DINING TABLE GLASS TOP,CLEAR GLASS,* BOX 1 OF 2 *,0,,64,2,62,,,,,,,,,10/30/2022,25
 ,,,,,,,,,,,,,,,,,,,,
D106-DT,,Active,D106 & D107 DINING TABLE,WHITE FAUX MARBLE TOP W/ RUSTIC ESPRESSO,* 2 BOXES *,303,318,,,40,,,,,,,,,,
D106D6,,Active,D106 6PC. DINING SET W/ BENCH,WHITE FAUX MARBLE/RUSTIC EXPRESS/GREY LINEN CHAIRS,* 5 BOXES *,725,763,,,3,,,,,,,,,,
D106D7,,Active,D106 7PC. DINING SET,WHITE FAUX MARBLE/RUSTIC ESPRESSO/GREY LINEN CHAIR,* 5 BOXES *,759,798,,,21,,,,,,,,,,
D106-B,,Active,D106 BENCH,GRAY LINEN,* 1 BOX *,119,125,3,0,3,,,,,8/30/2022,20,,,,
D106-DTB,Top Seller,Active,D106 & D107 DINING TABLE BASE,RUSTIC ESPRESSO,* BOX 2 OF 2 *,0,,42,1,41,,,,,8/30/2022,60,,,,
D106-DTT,Top Seller,Active,D106 & D107 DINING TABLE TOP,WHITE FAUX MARBLE,* BOX 1 OF 2 *,0,,41,1,40,,,,,8/30/2022,63,,,,
D106-SC,Top Seller,Active,D106 SIDE CHAIR **SET OF 2**,GRAY LINEN,* 1 BOX *,152,160,66,3,63,,,,,8/30/2022,80,,,,
 ,,,,,,,,,,,,,,,,,,,,
D107D6,Top Seller,Active,D107 6PC. DINING SET W/ BENCH,WHITE FAUX MARBLE/RUSTIC ESPRESSO/BEIGE LINEN CHAI,* 5 BOXES *,725,763,,,23,,,,,,,,,,
D107D7,,Active,D107 7PC. DINING SET,WHITE FAUX MARBLE/RUSTIC ESPRESSO/BEIGE LINEN CHAI,* 5 BOXES *,759,798,,,20,,,,,,,,,,
D107-B,,Active,D107 BENCH,BEIGE LINEN,* 1 BOX *,119,125,23,0,23,,,,,8/30/2022,20,,,,
D107-SC,Top Seller,Active,D107 SIDE CHAIR **SET OF 2**,BEIGE LINEN,* 1 BOX *,152,160,60,0,60,,,,,8/30/2022,60,,,,
 ,,,,,,,,,,,,,,,,,,,,
D108-CHT,,Active,D108 COUNTER HEIGHT TABLE,WHTIE FAUX MARBLE TOP/RUSTIC EXPRESSO,* 2 BOXES *,322,338,,,19,,,,,,,,,,
D108CH6,,Active,D108 6PC. COUNTER HEIGH SET,WHITE FAUX MARBLE/RUSTIC ESPRESSO/GREY LINEN CHAIR,* 5 BOXES *,767,807,,,19,,,,,,,,,,
D108CH7,,Active,D108 7PC. COUNTER HEIGHT DINING SET,WHITE FAUX MARBLE/RUSTIC ESPRESSO/GREY LINEN CHAIR,* 5 BOXES *,809,851,,,14,,,,,,,,,,
D108-CHB,,Active,D108 COUNTER HEIGHT BENCH,GRAY LINEN,* 1 BOX * ,121,127,34,0,34,,,,,,,,,,
D108-CHC,,Active,D108 COUNTER HEIGHT CHAIR **SET OF 2**,GRAY LINEN,* 1 BOX *,163,171,42,0,42,,,,,8/30/2022,60,,,,
D108-CHTB,,Active,D108 & D109 COUNTER HEIGHT TABLE BASE,RUSTIC ESPRESSO,* BOX 2 OF 2 *,0,,21,0,21,,,,,8/30/2022,30,,,,
D108-CHTT,,Active,D108 & D109 COUNTER HEIGHT TABLE TOP,WHITE FAUX MARBLE,* BOX 1 OF 2 *,0,,19,0,19,,,,,8/30/2022,33,,,,
 ,,,,,,,,,,,,,,,,,,,,
D109CH6,,Active,6PC. COUNTER HEIGHT SET WITH BENCH,WHITE FAUX MARBLE/RUSTIC ESPRESSO/BEIGE LINEN CHAI,* 5 BOXES *,767,807,,,6,,,,,,,,,,
D109CH7,,Active,D109 7PC. COUNTER HEIGHT SET,WHITE FAUX MARBLE/RUSTIC ESPRESSO/BEIGE LINEN CHAI,* 5 BOXES *,809,851,,,4,,,,,,,,,,
D109-CHB,,Active,D109 COUNTER HEIGHT BENCH,BEIGE LINEN,* 1 BOX *,121,127,17,0,17,,,,,,,,,,
D109-CHC,,Active,D109 COUNTER HEIGHT SET **SET OF 2**,BEIGE LINEN,* 1 BOX *,163,171,12,0,12,,,,,8/30/2022,30,,,,
 ,,,,,,,,,,,,,,,,,,,,
D115D5,,Active,D115 5PC. DINING SET W/ UPH CHAIRS,LIGHT ESPRESSO / BEIGE COLOR,* 4 BOXES *,650,684,,,21,,,,,,,,,,
D115D6,,Active,D115 6PC. DINING SET W/ BENCH + UPH CHAIRS,LIGHT ESPRESSO / BEIGE COLOR,* 5 BOXES *,772,812,,,8,,,,,,,,,,
D115D7,,Active,D115 7PC. DINING SET W/ UPH CHAIRS,LIGHT ESPRESSO / BEIGE COLOR,* 5 BOXES *,805,847,,,14,,,,,,,,,,
D115-B,Note,Active,D115 BENCH,BEIGE FABRIC,* 1 BOX *,1,1,8,0,8,,,,,8/30/2022,20,,,,
D115-SC,Note,Active,D115 SIDE CHAIR **SET OF 2**,BEIGE FABRIC,* 1 BOX *,155,163,42,0,42,,,,,8/30/2022,60,,,,
 ,,,,,,,,,,,,,,,,,,,,
D115-DT,,Active,D115 & D116 DINING TABLE,FAUX MARBLE TOP,LIGHT ESPRESSO,341,358,,,171,,,,,,,,,,
D116-DT,,Active,D115 & D116 DINING TABLE,LIGHT ESPRESSO COLOR, * 1 BOXES *,341,358,,,171,,,,,,,,,,
D116D5,,Active,D116 5PC. DINING SET W/ UPH CHAIRS,LIGHT ESPRESSO / GRAY COLOR,* 4 BOXES *,650,684,,,94,,,,,,,,,,
D116D6,,Active,D116 6PC. DINING SET W/ BENCH + UPH CHAIR,LIGHT ESPRESSO / GRAY COLOR,* 5 BOXES *,772,812,,,94,,,,,,,,,,
D116D7,Top Seller,Active,D116 7PC. DINING SET W/ UPH CHAIRS,LIGHT ESPRESSO / GRAY COLOR,* 5 BOXES *,805,847,,,63,,,,,,,,,,
D115-DTB,,Active,D115 & D116 DINING TABLE BASE,LIGHT ESPRESSO,* BOX 2 OF 2 *,0,,171,0,171,,,,,8/30/2022,75,,,,
D115-DTT,,Active,D115 & D116 DINING TABLE TOP,FAUX MARBLE ,* BOX 1 OF 2 *,0,,208,0,208,,,,,8/30/2022,75,,,,
D116-B,,Active,D116 & D117 BENCH,GRAY COLOR,* 1 BOX *,122,128,148,0,148,,,,,,,,,,
D116-SC,,Active,D116 UPHOLSTERY SIDE CHAIR **SET OF 2**,GRAY COLOR,* 2CH PER BOX *,1,1,188,0,188,,,,,8/30/2022,200,,,,
 ,,,,,,,,,,,,,,,,,,,,
D118-CHT,Top Seller,Active,D118 & D119 COUNTER HEIGHT TABLE,LIGHT ESPRESSO COLOR,FAUX MARBLE TOP,341,358,,,88,,,,,,,,,,
D118CH5,Top Seller,Active,D118 5PC. COUNTER HEIGHT SET,FAUX MARBLE TOP / LIGHT ESPRESSO,GRAY FABRIC,664,698,,,88,,,,,,,,,,
D118CH6,,Active,D118 6PC. COUNTER HEIGHT SET W/ BENCH,FAUX MARBLE TOP/ LIGHT ESPRESSO,GRAY FABRIC,798,840,,,88,,,,,,,,,,
D118CH7,Top Seller,Active,D118 7PC. COUNTER HEIGHT SET,FAUX MARBLE TOP / LIGHT ESPRESSO,GRAY FABRIC,825,868,,,88,,,,,,,,,,
D118-CHB,,Active,D118 COUNTER HEIGHT BENCH,LIGHT ESPRESSO COLOR,GRAY FABRIC,135,142,149,0,149,,,,,,,,,,
D118-CHC,Top Seller,Active,D118 COUNTER HEIGHT CHAIR **SET OF 2**,LIGHT ESPRESSO COLOR,GRAY FABRIC,162,170,298,0,298,,,,,,,,,,
D118-CHTB,Top Seller,Active,D118 & D119 COUNTER HEIGHT TABLE BASE,LIGHT ESPRESSO COLOR,* BOX 2 OF 2 *,0,,90,1,89,,,,,,,,,,
D118-CHTT,Top Seller,Active,D118 & D119 COUNTER HEIGHT TABLE TOP,LIGHT ESPRESSO COLOR,FAUX MARBLE TOP,0,,89,1,88,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D119CH5,,Active,D119 5PC. COUNTER HEIGHT SET,FAUX MARBLE TOP/ LIGHT ESPRESSO,BEIGE FABRIC ,664,698,,,48,,,,,,,,,,
D119CH6,,Active,D119 6PC. COUNTER HEIGHT SET W/ BENCH,FAUX MARBLE TOP / LIGHT ESPRESSO,BEIGE FABRIC,798,840,,,26,,,,,,,,,,
D119CH7,,Active,D119 7PC. COUNTER HEIGHT SET,FAUX MARBLE TOP/ LIGHT ESPRESSO,BEIGE FABRIC,825,868,,,32,,,,,,,,,,
D119-CHB,,Active,D119 COUNTER HEIGHT BENCH,LIGHT ESPRESSO COLOR,BEIGE FABRIC,135,142,27,1,26,,,,,,,,,,
D119-CHC,,Active,D119 COUNTER HEIGHT CHAIR **SET OF 2**,LIGHT ESRPESSO COLOR,BEIGE FABRIC,162,170,98,2,96,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
D120-DT,,Active,D120 & D121 DINING TABLE,FAUX WHITE MARBLE TOP W/STAINLESS STEEL,* 3 BOXES *,490,515,,,46,,,,,,,,,,
D120D5,,Active,D120 5PC. DINING SET,FAUX WHITE MARBLE/STAINLESS STEEL/D. GRAY VEL CHAI,* 5 BOXES *,944,993,,,18,,,,,,,,,,
D120D7,,Active,D120 7PC. DINING SET,FAUX WHT MARBLE/STAINLESS STEEL/D. GRAY VEL CHAIRS,* 6 BOXES *,1171,1232,,,12,,,,,,,,,,
D120-DTB,,Active,D120 & D121 DINING TABLE BASE,STAINLESS STEEL,* BOX 3 OF 3 *,0,,46,0,46,,,,,8/30/2022,75,,,,
D120-DTM,,Active,D120 & D121 DINING TABLE MIDDLE,STAINLESS STEEL,* BOX 2 OF 3 *,0,,46,0,46,,,,,8/30/2022,75,,,,
D120-DTT,Top Seller,Active,D120 & D121 DINING TABLE TOP,FAUX WHITE MARBLE,* BOX 1 OF 3 *,0,,48,0,48,,,,,8/30/2022,75,,,,
D120-SC,Top Seller,Active,D120 SIDE CHAIR **SET OF 2**,DARK GRAY VELVET W/CHROME LEGS,* 1 BOX *,228,239,42,7,35,,,,,8/30/2022,170,,,,
 ,,,,,,,,,,,,,,,,,,,,
D121D5,,Active,D121 5PC. DINING SET,FAUX WHT MARBLE/STAINLESS/WHT FAUX LEATH CHAIRS,* 5 BOXES *,944,993,,,24,,,,,,,,,,
D121D7,,Active,D121 7PC. DINING SET,FAUX WHT MARBLE/STAINLESS/WHT FAUX LEATH CHAIRS,* 6 BOXES * ,1171,1232,,,16,,,,,,,,,,
D121-SC,,Active,D121 SIDE CHAIR **SET OF 2**,WHITE FAUX LEATHER/ CHROME LEGS,* 1 BOX *,228,239,48,0,48,,,,,8/30/2022,85,,,,
 ,,,,,,,,,,,,,,,,,,,,
D122-DT,,Active,D122 DINING TABLE,WHITE/GRAY COLOR,STAINLESS STEEL,570,599,,,88,,,,,,,,,,
D122D5,,Active,D122 5PC. DINING SET,WHITE/GRAY COLOR,STAINLESS STEEL,1081,1137,,,88,,,,,,,,,,
D122D6,,Active,D122 6PC. DINING SET W/ BENCH,WHITE/GRAY COLOR,STAINLESS STEEL,1241,1306,,,59,,,,,,,,,,
D122D7,,Active,D122 7PC. DINING SET,WHITE/GRAY COLOR,STAINLESS STEEL,1336,1406,,,59,,,,,,,,,,
D122-B,Top Seller,Active,D122 BENCH,GRAY COLOR,* 1 BOX *,161,169,59,0,59,,,,,,,,,,
D122-DTB,Top Seller,Active,D122 DINING TABLE BASE,STAINLESS STEEL,* BOX 3 OF 3 *,0,,88,0,88,,,,,,,,,,
D122-DTM,Top Seller,Active,D122 DINING TABLE MIDDLE (VERTICAL SUPPORT),GRAY COLOR,* BOX 2 OF 3 *,0,,88,0,88,,,,,,,,,,
D122-DTT,Top Seller,Active,D122 DINING TABLE TOP,WHITE/ GRAY COLOR,MARBLE LOOK,0,,89,0,89,,,,,,,,,,
D122-SC,Top Seller,Active,D122 SIDE CHAIR **SET OF 2**,GRAY COLOR,* 1 BOX *,256,269,177,0,177,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
